Time-Stame, X-position, Y-position, Z-position, X-pixel, Y-pixel, Rotation-vector, Translation-vector, mua, mus, muaLUT, musLUT
153.466,-81.92, 83.71, 1738.29, 233.77, 869.37, -0.2945, 0.2018, 0.0498, -91.7998, 72.6632, 1726.6788, -0.0039, 8.7559, 0.0500, 3.0000
302.132,65.50, 59.30, 1790.49, 926.30, 747.05, -0.2955, -0.1347, 0.0198, 60.2258, 48.1672, 1776.2565, 1.0149, 1.1365, 0.0500, 0.8803
311.498,60.56, 59.31, 1793.51, 903.04, 746.63, -0.2904, -0.1283, 0.0206, 55.2042, 48.2449, 1779.2469, 0.1523, 0.1163, 0.0500, 0.8221
316.745,55.68, 59.31, 1797.93, 879.89, 745.95, -0.2818, -0.1204, 0.0216, 50.2102, 48.3614, 1783.6253, 2.6798, 7.4558, 0.0500, 0.9618
321.759,50.78, 59.34, 1802.34, 856.76, 745.43, -0.2750, -0.1123, 0.0221, 45.1888, 48.4879, 1788.0051, 0.0494, 0.1879, 0.0500, 1.1133
327.425,45.82, 59.38, 1805.48, 833.62, 745.15, -0.2715, -0.1047, 0.0234, 40.1197, 48.5749, 1791.1468, 3.1107, 8.3084, 0.0500, 1.6257
332.591,40.87, 59.39, 1808.25, 810.64, 744.80, -0.2669, -0.0944, 0.0244, 35.0177, 48.6533, 1793.9348, 0.0484, 0.3857, 0.0117, 1.5442
338.367,35.80, 59.41, 1810.04, 787.33, 744.61, -0.2642, -0.0898, 0.0251, 29.8923, 48.7069, 1795.7199, 1.1660, 1.8614, 0.0500, 1.6606
343.431,30.90, 59.37, 1813.43, 764.65, 743.95, -0.2549, -0.0758, 0.0262, 24.7822, 48.8022, 1799.0980, -0.4696, 0.5420, 0.0500, 3.0000
348.664,25.91, 59.37, 1816.02, 741.70, 743.56, -0.2496, -0.0657, 0.0274, 19.6424, 48.8732, 1801.7001, 0.0210, 0.2490, 0.0500, 1.0783
353.984,20.89, 59.33, 1817.97, 718.76, 743.11, -0.2431, -0.0557, 0.0286, 14.4865, 48.9280, 1803.6440, 0.0669, 0.1664, 0.0500, 0.6357
